m_N,y,sin2_2theta,omega_h2_scan,omega_h2,converged,retcode,lambda_fs_Mpc,lambda_fs_eq_Mpc,lambda_fs_free_Mpc,v_end,x_kd,lambda_fs_kd_Mpc,r_s_Mpc,x_kd3,lambda_fs_kd3_Mpc,r_s3_Mpc,x_kd_old,lambda_fs_kd_old_Mpc,r_s_old_Mpc
1.312e-6,1.0e-5,7.942735373271411e-12,0.11985870535433019,0.11985870535433019,true,Success,1.5627636082048433,0.7455064693181731,0.8172571388866702,0.031943292951879095,4.0,1.287480757683607,0.030869617118821167,4.0,1.287480757683607,0.030869617118821167,8.116601634241007,1.274403900544582,0.11289189920455388
1.312e-6,1.778e-5,2.800947185855009e-12,0.11995761730678389,0.11995761730678389,true,Success,1.5806807521716342,0.7524753424113853,0.828205409760249,0.03237059576153152,4.0,1.298642931522154,0.02741376025485533,4.0,1.298642931522154,0.02741376025485533,24.007930298438744,1.1008761524791384,0.26768196389852067
1.312e-6,3.162e-5,9.771799592650972e-13,0.11999767361718915,0.11999767361718915,true,Success,1.5965502795244408,0.7586015182842536,0.837948761240187,0.03275085066885565,4.0,1.3081491106882992,0.02497280388703765,4.0,1.3081491106882992,0.02497280388703765,75.45972337046446,0.8951640822384416,0.44531712595632
1.312e-6,5.623e-5,3.3797412234942396e-13,0.1200521521951269,0.1200521521951269,true,Success,1.6113023117086622,0.7641948124380815,0.8471074992705808,0.033108271725359836,5.552365474734863,1.357190996647548,0.058026288817411995,4.0,1.3163890787787482,0.022336594664721925,235.40192235338694,0.6838632454592121,0.6228502931502088
1.312e-6,0.0001,1.1590504329212158e-13,0.11998361373479476,0.11998361373479476,true,Success,1.6230973894837966,0.7687737857565032,0.8543236037272933,0.03338986876505931,20.60537931741513,1.1635953585452667,0.24185715018456783,11.496654498477517,1.2707025267282723,0.15359991090049818,715.522547279525,0.48660143533875905,0.7897882350978359
1.312e-6,0.0001778,3.930348692862854e-14,0.11994162958954183,0.11994162958954183,true,Success,1.631475714921038,0.7716828598280582,0.8597928550929795,0.033603290251255656,66.04893611820299,0.9444060122808808,0.4270337418258251,38.136703833732135,1.0525112166508679,0.3386991628537752,2067.60440460881,0.318688621349911,0.9303324584138439
1.312e-6,0.0003162,1.2979291516168498e-14,0.11940166024754605,0.11940166024754605,true,Success,1.6256986457508273,0.7683859712253582,0.857312674525469,0.033506509267303794,205.1007644689204,0.7183884897981844,0.6026832603713268,119.44743407409865,0.822925547654636,0.5182689032802432,5613.749013203496,0.19151425517714307,1.0288384371618484
1.312e-6,0.0005623,4.057209370498468e-15,0.12235059956682229,0.12235059956682229,true,Success,1.5955111999920593,0.7544484862028401,0.8410627137892193,0.032872375113406065,625.5542840040566,0.502204894376312,0.7570917460910802,369.54441037272136,0.5958616915586787,0.6813388028634813,14700.978881380737,0.1030359916069009,1.0799955162660113
1.312e-6,0.001,1.0918273487823975e-15,0.11999163793857164,0.11999163793857164,true,Success,1.5544716667516727,0.7341663187571388,0.8203053479945338,0.03206226473791395,1780.125047761255,0.325155942113935,0.8767247748536877,1077.5936877326471,0.400777725993101,0.8155514834635359,36900.55465143694,0.047590251549858846,1.101260637362428
1.312e-6,0.001778,2.2110452366172245e-16,0.12062475276556016,0.12062475276556016,true,Success,1.6637447415233537,0.7683147064522683,0.8954300350710854,0.034993767898993514,5081.018524222368,0.211410279556354,1.0762088036247606,3162.8967504978496,0.2709931642093066,1.028008573355716,96878.82367981013,0.012972170541908563,1.2367377025227384
1.312e-6,0.003162,5.3806667620899505e-17,0.1209000709657454,0.1209000709657454,true,Success,1.9877846909186143,0.8807961662122322,1.106988524706382,0.043242065928793046,14543.903387475972,0.13659446029264397,1.403810050820282,9232.036903812106,0.18421437086967948,1.3652862637871301,265850.36512859643,0.0,1.5265541467461519
1.312e-6,0.005623,1.5026865042975637e-17,0.11993876104010437,0.11989303061058594,false,Success,2.400630323100866,1.018376432816435,1.382253890284431,0.0539554185703514,40507.54693747509,0.07304409461670312,1.7827563777458841,25950.10876383665,0.10989156039625259,1.7529468671706856,Inf,0.0,1.8716431781832727
1.312e-6,0.01,4.615278306210175e-18,0.12016957029117212,0.12012944305182034,false,Success,2.911978488486398,1.1783434348327033,1.7336350536536944,0.06759292030304109,112194.98564712096,0.016407841292241886,2.2287586532077035,72142.02448690582,0.04451086725776901,2.2060231908414085,Inf,0.0,2.279379263470737
1.312e-6,0.01778,1.4536366204461193e-18,0.1184643535615951,0.11846622441882236,false,Success,3.509446944506602,1.3491702190352628,2.160276725471339,0.08407980330701079,306410.5290106489,0.0,2.735472619017915,197293.29445107625,0.0,2.7182656273862924,Inf,0.0,2.7529782196896164
1.312e-6,0.03162,4.65265239695879e-19,0.12068571957954669,0.12067895262440466,false,Success,4.273143519931054,1.5455105794146196,2.7276329405164343,0.10585361895166351,Inf,0.0,3.3556381514010765,Inf,0.0,3.3556381514010765,Inf,0.0,3.3556381514010765
1.312e-6,0.05623,1.4975268387999396e-19,0.12008511947631136,0.11999391772578764,false,Success,5.156496761412351,1.743539804211123,3.4129569572012275,0.13187241017415405,Inf,0.0,4.048190127186545,Inf,0.0,4.048190127186545,Inf,0.0,4.048190127186545
1.703e-6,1.778e-8,1.967455938269284e-8,0.11981724473127536,0.11981724473127536,true,Success,1.0983832148229333,0.5249426793227646,0.5734405355001686,0.02745757095665277,4.0,0.950498493268316,0.061902601143008655,4.0,0.950498493268316,0.061902601143008655,4.0,0.950498493268316,0.061902601143008655
1.703e-6,3.162e-8,1.822596802935831e-8,0.11995134253579738,0.11995134253579738,true,Success,1.0826691886690265,0.5184539231357768,0.56421526553325,0.0270163011141382,4.0,0.9347983561222443,0.061787022833876944,4.0,0.9347983561222443,0.061787022833876944,4.0,0.9347983561222443,0.061787022833876944
1.703e-6,5.623e-8,1.4950899702541786e-8,0.11907755829799893,0.11907755829799893,true,Success,1.0527264231642988,0.5062369016726919,0.5464895214916069,0.026168368506067283,4.0,0.9049029669618797,0.06115769393776419,4.0,0.9049029669618797,0.06115769393776419,4.0,0.9049029669618797,0.06115769393776419
1.703e-6,1.0e-7,1.030811476143408e-8,0.11988569408903224,0.11988569408903224,true,Success,1.0271472711385776,0.4947222086927553,0.5324250624458223,0.02549552143832828,4.0,0.8755253932095591,0.06026918641630943,4.0,0.8755253932095591,0.06026918641630943,4.0,0.8755253932095591,0.06026918641630943
1.703e-6,1.778e-7,5.795072480872032e-9,0.11959230900712293,0.11959230900712293,true,Success,1.031660219717891,0.4954338287784448,0.5362263909394464,0.025677382744900973,4.0,0.8733209867881642,0.05917406212989184,4.0,0.8733209867881642,0.05917406212989184,4.0,0.8733209867881642,0.05917406212989184
1.703e-6,3.162e-7,2.791895779603211e-9,0.11941459443169204,0.11941459443169204,true,Success,1.0628119530548445,0.5070168492261052,0.5557951038287392,0.026613522440852196,4.0,0.8961804451018132,0.05748927203404174,4.0,0.8961804451018132,0.05748927203404174,4.0,0.8961804451018132,0.05748927203404174
1.703e-6,5.623e-7,1.2139448671500266e-9,0.11960468604246009,0.11960468604246009,true,Success,1.1020746409911562,0.5218854447081228,0.5801891962830333,0.027780363580112738,4.0,0.9262292062035676,0.05274798970218832,4.0,0.9262292062035676,0.05274798970218832,4.0,0.9262292062035676,0.05274798970218832
1.703e-6,1.0e-6,4.931145880406288e-10,0.11966982291729969,0.11966982291729969,true,Success,1.1375523143219737,0.5354880051651577,0.6020643091568161,0.028826579253776297,4.0,0.9537734488761767,0.044355055954176374,4.0,0.9537734488761767,0.044355055954176374,4.0,0.9537734488761767,0.044355055954176374
1.703e-6,1.778e-6,1.9150145423472804e-10,0.1198126720975161,0.1198126720975161,true,Success,1.1674104488698052,0.5468256864256154,0.6205847624441899,0.02971224875860335,4.0,0.9756089660706262,0.03752569007452643,4.0,0.9756089660706262,0.03752569007452643,4.0,0.9756089660706262,0.03752569007452643
1.703e-6,3.162e-6,7.198631900086354e-11,0.11992222217113284,0.11992222217113284,true,Success,1.1919094742546306,0.5561635106694537,0.6357459635851769,0.030437202002629754,4.0,0.9935792941233283,0.032517946322285905,4.0,0.9935792941233283,0.032517946322285905,4.0,0.9935792941233283,0.032517946322285905
1.703e-6,5.623e-6,2.6424966664930895e-11,0.11995190361354718,0.11995190361354718,true,Success,1.2128545045930705,0.5640547518802665,0.6487997527128039,0.03106133258535714,4.0,1.007807767222315,0.028702186913534707,4.0,1.007807767222315,0.028702186913534707,4.0,1.007807767222315,0.028702186913534707
1.703e-6,1.0e-5,9.524334361074093e-12,0.11996542242329906,0.11996542242329906,true,Success,1.2311305635932452,0.5708662980223215,0.6602642655709237,0.03160943434872419,4.0,1.0196884134627628,0.025680066785771564,4.0,1.0196884134627628,0.025680066785771564,6.486936950811416,1.0332177259557822,0.06659960186420003
1.703e-6,1.778e-5,3.3852221076819532e-12,0.11998243195229273,0.11998243195229273,true,Success,1.246550705579828,0.5766774058366972,0.6698732997431307,0.03206879757978953,4.0,1.0295569732919205,0.022777963858356114,4.0,1.0295569732919205,0.022777963858356114,18.49220050048433,0.9145495979075252,0.1763918489316234
1.703e-6,3.162e-5,1.1886475404620802e-12,0.12003681630336466,0.12003681630336466,true,Success,1.2599376067210728,0.5817323731969076,0.6782052335241652,0.03246708552323313,4.0,1.0379471181386992,0.020570196812053604,4.0,1.0379471181386992,0.020570196812053604,58.117465873170346,0.761367651828844,0.3110628720161232
1.703e-6,5.623e-5,4.1335052777667235e-13,0.12000019129595531,0.12000019129595531,true,Success,1.2725870328799698,0.5863919469924973,0.6861950858874726,0.03284900071774456,4.0,1.0454385719974582,0.01867040612358888,4.0,1.0454385719974582,0.01867040612358888,182.38477064250554,0.5977099217922308,0.4491604119691279
1.703e-6,0.0001,1.42397090359718e-13,0.119988572407144,0.119988572407144,true,Success,1.2834866699300944,0.590365812527908,0.6931208574021863,0.033180036493157754,15.642103737156805,0.9694312300530866,0.15435681760998132,8.545257001595713,1.051181568712052,0.08650525912797316,563.2678661833121,0.4408510409777784,0.5825803262271634
1.703e-6,0.0001778,4.8481963196266913e-14,0.11992322799557191,0.11992322799557191,true,Success,1.2906641448745666,0.5929114394089692,0.6977527054655974,0.03340141952309266,50.799978107005465,0.8028739960012321,0.2962279876222515,29.189071079631198,0.8853963764685817,0.22864819655541369,1668.5208570952186,0.29974341946801064,0.7009635160933758
1.703e-6,0.0003162,1.6059150250457634e-14,0.11931737327152175,0.11931737327152175,true,Success,1.2882116815742508,0.59129474252682,0.6969169390474307,0.033361473875054684,158.9545925312969,0.6275494756045387,0.43405559519746206,92.27478543354444,0.7097945190655254,0.3681238554224191,4647.149058562988,0.1869839840220116,0.790367485922729
1.703e-6,0.0005623,4.995819688773298e-15,0.12498314198851354,0.12498314198851354,true,Success,1.2640235394381745,0.5804167379914563,0.6836068014467181,0.03272528288416227,496.69395346261786,0.45221534640711525,0.5599923392309298,291.16555338252715,0.5277354061301305,0.49891486014247605,12483.871355904417,0.10467392268678109,0.8411342628965479
1.703e-6,0.001,1.2904308440194607e-15,0.12354588683132803,0.12354588683132803,true,Success,1.20919758365205,0.5561963352787991,0.653001248373251,0.0312622046430585,1437.652734867393,0.29786044600072353,0.6491144799274374,859.7200913717346,0.36075259790209435,0.5982385135842503,31415.112977429064,0.05192420011320422,0.8480658899225051
1.703e-6,0.001778,2.582870514062042e-16,0.11949373367041562,0.11949373367041562,true,Success,1.209027280223973,0.5500777126119544,0.6589495676120188,0.031546582555587746,4003.7462622869466,0.19058848944966736,0.7538469430415257,2460.621799767016,0.2397265174203606,0.7140963213742381,78969.8730462155,0.020499230579657694,0.8914423461075116
1.703e-6,0.003162,6.511264416994866e-17,0.12076722632631436,0.12076722632631436,true,Success,1.4155823895726187,0.6205757482389156,0.795006641333703,0.03804809012257011,11622.619364328923,0.12727064706112592,0.9757580551671949,7321.708992451583,0.16713890517108312,0.943505375791318,215713.09015010565,0.0,1.0801078161109072
1.703e-6,0.005623,1.8571727840918624e-17,0.12051955492868907,0.12051955492868907,true,Success,1.7123532897568856,0.7194707918213973,0.9928824979354886,0.0474912283628125,32781.59425545493,0.07621023480249779,1.252718105402655,20931.064488773078,0.10748783260565777,1.2274146601587637,592528.1942669433,0.0,1.3324641841841935
1.703e-6,0.01,5.737874792456419e-18,0.12003942001188002,0.12003725143828456,false,Success,2.0767095027460516,0.8338752934693024,1.2428342092767493,0.05939365927101387,90884.89080834719,0.03156659213359358,1.5744718564543574,58359.6671145282,0.05554534616001618,1.5550729692469134,Inf,0.0,1.6252862714646432
1.703e-6,0.01778,1.8168757356311373e-18,0.12112565679180785,0.12104976467150434,false,Success,2.5275940734392135,0.9643146564951288,1.5632794169440845,0.07460022079114802,251800.4071049159,0.0,1.9594939261790925,162051.48317755267,0.00890899767429124,1.9447388565436647,Inf,0.0,1.9837173736748526
1.703e-6,0.03162,5.819419435647679e-19,0.12028377781090313,0.12024765359366656,false,Success,3.0573408152640975,1.1026912134104665,1.954649601853631,0.09307278645574615,689924.810151472,0.0,2.4021521949764413,444390.26191275916,0.0,2.390990436679545,Inf,0.0,2.4027081215109773
1.703e-6,0.05623,1.8762185881493532e-19,0.12008728026230359,0.12008534811924126,false,Success,3.7014465515675243,1.2518697744247778,2.449576777142746,0.1162392910299293,Inf,0.0,2.9098178295246773,Inf,0.0,2.9098178295246773,Inf,0.0,2.9098178295246773
2.21e-6,1.0e-8,1.2621876973852425e-8,0.11964917910630313,0.11964917910630313,true,Success,0.8719474244841459,0.4048929684830559,0.4670544560010901,0.02748920552152771,3.999999999999999,0.7577956913211118,0.04787178424668258,3.999999999999999,0.7577956913211118,0.04787178424668258,3.999999999999999,0.7577956913211118,0.04787178424668258
2.21e-6,1.778e-8,1.2465561256919437e-8,0.11975343086027122,0.11975343086027122,true,Success,0.8694520061647861,0.40393196209117754,0.4655200440736086,0.02739899115999441,3.999999999999999,0.7553965025732389,0.04783130190108002,3.999999999999999,0.7553965025732389,0.04783130190108002,3.999999999999999,0.7553965025732389,0.04783130190108002
2.21e-6,3.162e-8,1.1994606736750094e-8,0.11995772287373885,0.11995772287373885,true,Success,0.86227885176711,0.40111443716371964,0.46116441460339036,0.027142900728466438,3.999999999999999,0.7485969280695838,0.047711692964241055,3.999999999999999,0.7485969280695838,0.047711692964241055,3.999999999999999,0.7485969280695838,0.047711692964241055
2.21e-6,5.623e-8,1.0716505162401965e-8,0.11966662401799287,0.11966662401799287,true,Success,0.8464756271299617,0.3947076096030164,0.45176801752694523,0.026590411390545625,3.999999999999999,0.7323060879177745,0.04754094780122798,3.999999999999999,0.7323060879177745,0.04754094780122798,3.999999999999999,0.7323060879177745,0.04754094780122798
2.21e-6,1.0e-7,8.332429461362588e-9,0.11996457327972597,0.11996457327972597,true,Success,0.8223372953322515,0.38485084190020835,0.4374864534320431,0.02575061841631486,3.999999999999999,0.7072502178244955,0.04696015963911515,3.999999999999999,0.7072502178244955,0.04696015963911515,3.999999999999999,0.7072502178244955,0.04696015963911515
2.21e-6,1.778e-7,5.2991868812927596e-9,0.1197911760590318,0.1197911760590318,true,Success,0.8101253316150494,0.37932240354527336,0.4308029280697761,0.025357583229937652,3.999999999999999,0.6919426780765263,0.04619900795434629,3.999999999999999,0.6919426780765263,0.04619900795434629,3.999999999999999,0.6919426780765263,0.04619900795434629
2.21e-6,3.162e-7,2.7997703418369287e-9,0.11952874120012869,0.11952874120012869,true,Success,0.8246064858707324,0.3839966084683664,0.4406098774023659,0.025934290495028572,3.999999999999999,0.6997617885752426,0.045298727348039615,3.999999999999999,0.6997617885752426,0.045298727348039615,3.999999999999999,0.6997617885752426,0.045298727348039615
2.21e-6,5.623e-7,1.2931048221712817e-9,0.11952129071878978,0.11952129071878978,true,Success,0.8538139971789157,0.3947295415622099,0.45908445561670574,0.027020606300249772,3.999999999999999,0.7220181716664912,0.0434870692659769,3.999999999999999,0.7220181716664912,0.0434870692659769,3.999999999999999,0.7220181716664912,0.0434870692659769
2.21e-6,1.0e-6,5.468071499208649e-10,0.11957209463244581,0.11957209463244581,true,Success,0.8848675503168223,0.4061187431217397,0.47874880719508267,0.028176732973001113,3.999999999999999,0.7461054230005552,0.03861583083427956,3.999999999999999,0.7461054230005552,0.03861583083427956,3.999999999999999,0.7461054230005552,0.03861583083427956
2.21e-6,1.778e-6,2.1825351315724008e-10,0.11985785079594831,0.11985785079594831,true,Success,0.9116828931542705,0.41601014740942965,0.4956727457448409,0.02917161501745054,3.999999999999999,0.7662723638809968,0.03237360900640261,3.999999999999999,0.7662723638809968,0.03237360900640261,3.999999999999999,0.7662723638809968,0.03237360900640261
2.21e-6,3.162e-6,8.364660889819538e-11,0.11975811425991542,0.11975811425991542,true,Success,0.9338412189062117,0.42417759642297653,0.5096636224832352,0.029993983427311615,3.999999999999999,0.7824972485713981,0.02757206495808449,3.999999999999999,0.7824972485713981,0.02757206495808449,3.999999999999999,0.7824972485713981,0.02757206495808449
2.21e-6,5.623e-6,3.116377734184215e-11,0.11994338585815749,0.11994338585815749,true,Success,0.9523943861385222,0.4309741189205801,0.5214202672179421,0.030684959796237428,3.999999999999999,0.7958920031856543,0.02413406704898638,3.999999999999999,0.7958920031856543,0.02413406704898638,3.999999999999999,0.7958920031856543,0.02413406704898638
2.21e-6,1.0e-5,1.135921974809788e-11,0.1199854998914891,0.1199854998914891,true,Success,0.9682565969067128,0.4367403809758895,0.5315162159308234,0.031278282169193,3.999999999999999,0.8063218813369913,0.021432523715014147,3.999999999999999,0.8063218813369913,0.021432523715014147,5.1708270275435435,0.8236149809917283,0.03688969881786886
2.21e-6,1.778e-5,4.073673125200626e-12,0.11984531736064026,0.11984531736064026,true,Success,0.9816643664632937,0.4416315188778241,0.5400328475854697,0.03177875443355275,3.999999999999999,0.815384639207622,0.019055468828705676,3.999999999999999,0.815384639207622,0.019055468828705676,14.321796998333479,0.7542175757139944,0.11437137773411836
2.21e-6,3.162e-5,1.4408634416531042e-12,0.11986280600288729,0.11986280600288729,true,Success,0.9936529614110401,0.4459556292056557,0.5476973322053845,0.03222912222926821,3.999999999999999,0.8227472847832525,0.017137201402950258,3.999999999999999,0.8227472847832525,0.017137201402950258,44.71277275981375,0.6408946727749493,0.21564186526186072
