2.550868996965431445e-27 9.582954589989695312e+12 -1.236365969471259648e+18 9.582954589989695312e+12 1.290172000567299838e+05
2.556749538634183965e-27 9.571927814919761719e+12 -1.232102947612910592e+18 9.571927814919761719e+12 1.287204596019239252e+05
2.562643636769522897e-27 9.560913727979324219e+12 -1.227854624764266240e+18 9.560913727979324219e+12 1.284244016522226593e+05
2.568551322623290359e-27 9.549912314568484375e+12 -1.223620950242718208e+18 9.549912314568484375e+12 1.281290246378568700e+05
2.574472627519380227e-27 9.538923560104386719e+12 -1.219401873540508416e+18 9.538923560104386719e+12 1.278343269926742360e+05
2.580407582853898496e-27 9.527947450020681641e+12 -1.215197344323926016e+18 9.527947450020681641e+12 1.275403071541172831e+05
2.586356220095320042e-27 9.516983969768052734e+12 -1.211007312432916992e+18 9.516983969768052734e+12 1.272469635632297286e+05
2.592318570784674089e-27 9.506033104813656250e+12 -1.206831727880275200e+18 9.506033104813656250e+12 1.269542946646336641e+05
2.598294666535698818e-27 9.495094840641634766e+12 -1.202670540851254272e+18 9.495094840641634766e+12 1.266622989065356087e+05
2.604284539035006751e-27 9.484169162752605469e+12 -1.198523701702785024e+18 9.484169162752605469e+12 1.263709747407052200e+05
2.610288220042263749e-27 9.473256056663998047e+12 -1.194391160963013376e+18 9.473256056663998047e+12 1.260803206224763999e+05
2.616305741390353319e-27 9.462355507909843750e+12 -1.190272869330644736e+18 9.462355507909843750e+12 1.257903350107341685e+05
2.622337134985534093e-27 9.451467502040953125e+12 -1.186168777674426880e+18 9.451467502040953125e+12 1.255010163679116813e+05
2.628382432807626730e-27 9.440592024624554688e+12 -1.182078837032434432e+18 9.440592024624554688e+12 1.252123631599730143e+05
2.634441666910175702e-27 9.429729061244597656e+12 -1.178002998611606784e+18 9.429729061244597656e+12 1.249243738564134546e+05
2.640514869420611803e-27 9.418878597501644531e+12 -1.173941213787131904e+18 9.418878597501644531e+12 1.246370469302491547e+05
2.646602072540435099e-27 9.408040619012824219e+12 -1.169893434101857792e+18 9.408040619012824219e+12 1.243503808580084005e+05
2.652703308545381383e-27 9.397215111411753906e+12 -1.165859611265689856e+18 9.397215111411753906e+12 1.240643741197216732e+05
2.658818609785584319e-27 9.386402060348648438e+12 -1.161839697155063296e+18 9.386402060348648438e+12 1.237790251989172102e+05
2.664948008685762704e-27 9.375601451490130859e+12 -1.157833643812309504e+18 9.375601451490130859e+12 1.234943325826085347e+05
2.671091537745382970e-27 9.364813270519419922e+12 -1.153841403445152256e+18 9.364813270519419922e+12 1.232102947612915304e+05
2.677249229538826356e-27 9.354037503136208984e+12 -1.149862928426108160e+18 9.354037503136208984e+12 1.229269102289341681e+05
2.683421116715575446e-27 9.343274135056509766e+12 -1.145898171291862528e+18 9.343274135056509766e+12 1.226441774829645583e+05
2.689607232000380984e-27 9.332523152012970703e+12 -1.141947084742831104e+18 9.332523152012970703e+12 1.223620950242721738e+05
2.695807608193423658e-27 9.321784539754492188e+12 -1.138009621642457472e+18 9.321784539754492188e+12 1.220806613571900380e+05
2.702022278170509971e-27 9.311058284046539062e+12 -1.134085735016775680e+18 9.311058284046539062e+12 1.217998749894955545e+05
2.708251274883233308e-27 9.300344370670722656e+12 -1.130175378053699456e+18 9.300344370670722656e+12 1.215197344323921279e+05
2.714494631359143622e-27 9.289642785425281250e+12 -1.126278504102651648e+18 9.289642785425281250e+12 1.212402382005144755e+05
2.720752380701936839e-27 9.278953514124558594e+12 -1.122395066673821312e+18 9.278953514124558594e+12 1.209613848119074246e+05
2.727024556091623466e-27 9.268276542599359375e+12 -1.118525019437744384e+18 9.268276542599359375e+12 1.206831727880279068e+05
2.733311190784697195e-27 9.257611856696720703e+12 -1.114668316224676480e+18 9.257611856696720703e+12 1.204056006537316716e+05
2.739612318114323953e-27 9.246959442280101562e+12 -1.110824911024118912e+18 9.246959442280101562e+12 1.201286669372709293e+05
2.745927971490514452e-27 9.236319285228994141e+12 -1.106994757984131072e+18 9.236319285228994141e+12 1.198523701702767430e+05
2.752258184400292439e-27 9.225691371439402344e+12 -1.103177811410968320e+18 9.225691371439402344e+12 1.195767088877642964e+05
2.758602990407885894e-27 9.215075686823296875e+12 -1.099374025768344576e+18 9.215075686823296875e+12 1.193016816281115607e+05
2.764962423154900662e-27 9.204472217309121094e+12 -1.095583355677076480e+18 9.204472217309121094e+12 1.190272869330648537e+05
2.771336516360486543e-27 9.193880948841248047e+12 -1.091805755914357888e+18 9.193880948841248047e+12 1.187535233477179136e+05
