x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
43.475322429542835,721.5834337251371,2.5806072201605594e-30,5.71227843002227e-17,4.3471634430628e-6,0.00011311141588904981,710.704246234475,1421.40849246895,2.167078888663686e-6,2.167078888663686e-6,4.938324215363169e-167,2.6717371165809077e-93,2.6717371165809077e-93,-0.0
45.124227829381304,776.7944995820334,2.3954660236873293e-30,5.108677091369229e-17,4.3471634430628e-6,0.00011738405826066491,765.9147826648189,1531.8295653296377,2.167884938102367e-6,2.167884938102367e-6,5.065573156471553e-179,3.3094647508819464e-95,3.3094647508819464e-95,-0.0
46.89243338212916,838.2354473730124,2.2182282956811675e-30,4.55228550958009e-17,4.3471634430628e-6,0.00012196650231479023,827.3543375691369,1654.7086751382737,2.1669241329063924e-6,2.1669241329063924e-6,2.3022096573334995e-192,2.9854216722298865e-97,2.9854216722298865e-97,-0.0
48.72992656653668,904.3428186886279,2.0541045872226974e-30,4.056491140483973e-17,4.3471634430628e-6,0.00012672920329818174,893.4596611126655,1786.919322225331,2.165268696669716e-6,2.165268696669716e-6,1.0137546796425668e-206,2.2453535651115675e-99,2.2453535651115675e-99,-0.0
50.63942243792847,975.2284271328932,1.902124561890562e-30,3.6146942756986534e-17,4.3471634430628e-6,0.0001316792403716421,964.3421634628908,1928.6843269257815,2.1628008953100935e-6,2.1628008953100935e-6,4.088025171403719e-222,1.4002400193784121e-101,1.4002400193784121e-101,-0.0
52.623742441835276,1050.7967494400552,1.761389681113307e-30,3.2210139882642084e-17,4.3471634430628e-6,0.00013682399403074804,1039.9056417134564,2079.8112834269127,2.1593011997636604e-6,2.1593011997636604e-6,1.5823034414740763e-238,7.206379254520056e-104,7.206379254520056e-104,-0.0
54.68581858292417,1130.5943393350642,1.6310678919569726e-30,2.870209849376064e-17,4.3471634430628e-6,0.00014217116437381956,1119.695652685423,2239.391305370846,2.154586574153806e-6,2.154586574153806e-6,7.366399782273696e-256,3.050729842587937e-106,3.050729842587937e-106,-0.0
56.828697757289326,1213.7719165459282,1.5103887073179011e-30,2.5576121710340197e-17,4.3471634430628e-6,0.00014772876376877204,1202.8618637602306,2405.723727520461,2.148878988850956e-6,2.148878988850956e-6,6.301082868630334e-274,1.0602030981516908e-108,1.0602030981516908e-108,-0.0
58.76433635689277,1290.2780341970572,1.412533881235312e-30,2.3131100464676552e-17,4.3471634430628e-6,0.00015274931888568027,1279.360878729459,2558.721757458918,2.1523190138575992e-6,2.1523190138575992e-6,1.5274136804039614e-290,6.4365207419944766e-111,6.4365207419944766e-111,-0.0
60.76590461767333,1372.6003941964195,1.3210191075463154e-30,2.091981789759175e-17,4.3471634430628e-6,0.00015794106024286466,1361.6767758424542,2723.3535516849083,2.1548111483499244e-6,2.1548111483499244e-6,0.0,3.267654916499231e-113,3.267654916499231e-113,-0.0
62.83564816555715,1460.8200394122923,1.2354336035650748e-30,1.891992910310157e-17,4.3471634430628e-6,0.00016330987826272935,1449.8902406049906,2899.780481209981,2.1564966583896944e-6,2.1564966583896944e-6,0.0,1.3818147894645743e-115,1.3818147894645743e-115,-0.0
64.97588911458986,1554.9899402891285,1.1553932021792835e-30,1.711122529931739e-17,4.3471634430628e-6,0.00016886184404907905,1544.0540676573096,3088.108135314619,2.1578404921841423e-6,2.1578404921841423e-6,0.0,4.8478342539392184e-118,4.8478342539392184e-118,-0.0
67.18902867219342,1655.3566762093446,1.0805386273799347e-30,1.5475429619660025e-17,4.3471634430628e-6,0.00017460320365056048,1644.4149431927306,3288.829886385461,2.159408885743633e-6,2.159408885743633e-6,0.0,1.4035660803455913e-120,1.4035660803455913e-120,-0.0
69.47754983316051,1762.4667779340402,1.0105338814284121e-30,1.399601242598348e-17,4.3471634430628e-6,0.00018054038683836953,1751.5197490817986,3503.0394981635973,2.161719954182927e-6,2.161719954182927e-6,0.0,3.330624792161974e-123,3.330624792161974e-123,-0.0
71.84402016540892,1877.1745844196823,9.45064736666601e-31,1.2658024277363409e-17,4.3471634430628e-6,0.00018668002552231188,1866.2233137005774,3732.4466274011547,2.1651690580346943e-6,2.1651690580346943e-6,0.0,6.425038527713513e-126,6.425038527713513e-126,-0.0
74.40629637610184,2005.272049517519,8.811028812400421e-31,1.139485332376714e-17,4.3471634430628e-6,0.00019332795845106,1994.3171307873713,3988.6342615747426,2.170371345319297e-6,2.170371345319297e-6,0.0,7.400479043994096e-129,7.400479043994096e-129,-0.0
77.56035289964883,2164.938739029469,8.109057240587865e-31,1.0060474699473882e-17,4.3471634430628e-6,0.0002015118433349846,2153.9827124437306,4307.965424887461,2.1887934423280273e-6,2.1887934423280273e-6,0.0,1.821724013268253e-132,1.821724013268253e-132,-0.0
79.58936644374161,2279.4936812679503,7.700915300124666e-31,9.310492611110631e-18,4.3471634430628e-6,0.00020677635264642832,2268.532486361274,4537.064972722548,2.1776995806943782e-6,2.1776995806943782e-6,0.0,8.34018444733878e-135,8.34018444733878e-135,-0.0
81.78135634669587,2402.917647607108,7.293677381705932e-31,8.581730569275738e-18,4.3471634430628e-6,0.00021246402763711508,2391.955955883775,4783.91191176755,2.1817797472397158e-6,2.1817797472397158e-6,0.0,2.5287449218047917e-137,2.5287449218047917e-137,-0.0
84.03371637130515,2528.8385435542355,6.907976112742686e-31,7.910011063835219e-18,4.3471634430628e-6,0.0002183087490303483,2517.873582229588,5035.747164459176,2.185236968608288e-6,2.185236968608288e-6,0.0,6.627094283396962e-140,6.627094283396962e-140,-0.0
86.05472626944582,2643.5056727420065,6.587354354867669e-31,7.365693109403949e-18,4.3471634430628e-6,0.0002235533332221955,2632.534857272343,5265.069714544686,2.182814969942315e-6,2.182814969942315e-6,0.0,3.20071154809697e-142,3.20071154809697e-142,-0.0
87.90213218533806,2749.9430840119253,6.313409494279484e-31,6.9109790072482696e-18,4.3471634430628e-6,0.00022834752484819559,2738.967091633599,5477.934183267198,2.181300879324983e-6,2.181300879324983e-6,0.0,2.4492274849010546e-144,2.4492274849010546e-144,-0.0
89.78919784760366,2855.7313219165253,6.05085772165116e-31,6.4843362503994686e-18,4.3471634430628e-6,0.00023324492680776106,2844.7487219947893,5689.497443989579,2.182320806944792e-6,2.182320806944792e-6,0.0,1.7149192542556053e-146,1.7149192542556053e-146,-0.0
91.49523290104717,2953.13840411016,5.827339380667711e-31,6.128333645935193e-18,4.3471634430628e-6,0.00023767257617566173,2942.148802958135,5884.29760591627,2.180429528563161e-6,2.180429528563161e-6,0.0,1.929299185086316e-148,1.929299185086316e-148,-0.0
93.23368338611664,3048.9993908866213,5.612078315017982e-31,5.791876273163296e-18,4.3471634430628e-6,0.00024218459202049775,3038.0014484628973,6076.002896925795,2.1808392917364382e-6,2.1808392917364382e-6,0.0,2.0224637361478262e-150,2.0224637361478262e-150,-0.0
94.80941421209404,3137.937062269172,5.4271076980667766e-31,5.507866595535688e-18,4.3471634430628e-6,0.0002462742963793199,3126.931289285271,6253.862578570542,2.179319342449116e-6,2.179319342449116e-6,0.0,3.237528680241093e-152,3.237528680241093e-152,-0.0
96.41177626774896,3224.937429473199,5.248233997900563e-31,5.23778357883481e-18,4.3471634430628e-6,0.0002504333170620054,3213.9224620810614,6427.844924162123,2.179420764284001e-6,2.179420764284001e-6,0.0,4.895021632560554e-154,4.895021632560554e-154,-0.0
97.87591851690505,3306.4540880967456,5.092411354006517e-31,5.006223682866953e-18,4.3471634430628e-6,0.00025423357267117164,3295.4308563102254,6590.861712620451,2.1783175705558077e-6,2.1783175705558077e-6,0.0,1.0586954862995607e-155,1.0586954862995607e-155,-0.0
99.36229573163017,3385.9094135931377,4.941215475250078e-31,4.784900938666366e-18,4.3471634430628e-6,0.000258091702766388,3374.876580355133,6749.753160710266,2.1782796070717037e-6,2.1782796070717037e-6,0.0,2.1842369709664137e-157,2.1842369709664137e-157,-0.0
100.17884945129673,3441.0818350084205,4.861003831647251e-31,4.668847449475169e-18,4.3471634430628e-6,0.00026021085438539493,3430.046957521247,6860.093915042494,2.1744816019393606e-6,2.1744816019393606e-6,0.0,2.514207449649565e-158,2.514207449649565e-158,-0.0
